doi,year,Physics,Chemistry,Biology,Geology,Surface,Deep ocean,Beach/Coast,Estuary/Lagoon/Mangrove,Sediment/Benthic,General marine,Diagnosis,Mitigation,Adaptation,journal,volume,issue,pages
10.1186/s43591-025-00128-7,2024,True,False,True,False,False,False,True,False,False,True,True,False,False,MICROPLASTICS AND NANOPLASTICS,5,1,
10.1021/acs.iecr.5c01068,2024,False,True,True,False,False,False,False,False,False,True,True,True,False,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,64,24,12337
10.3390/microplastics4020030,2024,True,False,False,False,False,False,True,False,False,True,True,False,False,MICROPLASTICS,4,2,
10.1093/etojnl/vgaf111,2024,True,True,False,True,True,False,False,False,True,True,True,False,False,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,,,
10.1080/09603123.2025.2512413,2024,False,True,True,True,False,True,False,False,True,True,True,True,False,INTERNATIONAL JOURNAL OF ENVIRONMENTAL HEALTH RESEARCH,,,
10.3390/molecules30112462,2024,True,True,True,False,True,False,False,False,False,False,True,True,False,MOLECULES,30,11,
10.1007/s10661-025-14160-w,2024,False,True,True,True,False,False,True,False,False,True,False,True,True,ENVIRONMENTAL MONITORING AND ASSESSMENT,197,7,
10.1016/j.saa.2025.126528,2024,False,True,False,True,True,False,False,False,False,False,True,True,False,"Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",343,,126528
10.1021/acsestwater.5c00051,2024,True,True,True,False,False,False,True,False,False,True,True,True,False,ACS ES&T WATER,5,6,3176
10.3390/ijerph22060889,2024,False,True,False,False,False,False,True,False,False,True,True,True,False,International journal of environmental research and public health,22,6,
10.1007/s00203-025-04334-y,2024,False,True,True,False,False,False,False,False,False,True,True,True,False,ARCHIVES OF MICROBIOLOGY,207,6,
10.1016/j.chemosphere.2025.144419,2024,True,False,True,False,False,False,False,False,False,True,False,True,False,Chemosphere,379,,144419
10.1016/j.onehlt.2025.101056,2024,True,False,True,False,False,False,True,False,False,True,True,False,False,ONE HEALTH,20,,
10.1016/j.rineng.2025.105454,2024,False,True,True,False,True,False,True,False,False,True,True,False,False,RESULTS IN ENGINEERING,26,,
10.1007/s11356-025-36643-6,2024,False,True,True,True,False,False,True,False,True,True,True,False,False,Environmental science and pollution research international,32,26,15877
10.1016/j.marpolbul.2025.117768,2024,False,False,False,True,True,False,True,False,True,True,True,False,False,MARINE POLLUTION BULLETIN,215,,
10.1016/j.biteb.2025.102157,2024,False,False,False,True,False,False,False,False,True,True,False,False,False,BIORESOURCE TECHNOLOGY REPORTS,30,,
10.1016/j.marenvres.2025.107139,2024,False,False,True,False,False,False,False,False,False,True,True,False,False,MARINE ENVIRONMENTAL RESEARCH,208,,
10.1016/j.aquatox.2025.107366,2024,False,True,True,False,False,False,True,False,False,True,False,True,False,AQUATIC TOXICOLOGY,283,,
10.1002/aqc.70158,2024,True,False,True,True,True,True,True,False,True,True,True,True,False,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,35,6,
10.1007/s11270-025-07976-2,2024,False,False,False,False,False,False,False,False,False,True,True,True,False,WATER AIR AND SOIL POLLUTION,236,6,
10.1016/j.jwpe.2025.107953,2024,False,False,True,True,False,False,False,False,True,True,True,False,False,JOURNAL OF WATER PROCESS ENGINEERING,75,,
10.1016/j.chemosphere.2025.144445,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,Chemosphere,379,,144445
10.1007/s11852-025-01112-2,2024,False,True,True,False,True,False,False,False,False,True,False,False,False,JOURNAL OF COASTAL CONSERVATION,29,3,
10.4194/TRJFAS27144,2024,False,True,True,True,True,False,False,False,False,True,True,True,False,TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,25,6,
10.1007/s11270-025-07959-3,2024,True,False,True,True,False,False,True,True,True,True,True,False,False,WATER AIR AND SOIL POLLUTION,236,6,
10.1016/j.mex.2025.103213,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,METHODSX,14,,
10.1016/j.toxrep.2025.102013,2024,False,True,True,False,False,False,False,False,False,True,True,False,False,Toxicology reports,14,,102013
10.1002/tqem.70082,2024,True,False,True,False,False,False,False,False,False,False,True,True,True,ENVIRONMENTAL QUALITY MANAGEMENT,34,4,
10.1007/s10661-025-14168-2,2024,False,False,True,True,False,False,False,False,False,True,False,True,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,197,6,
10.1002/pi.6782,2024,False,False,True,True,False,False,True,False,True,True,True,False,False,POLYMER INTERNATIONAL,,,
10.3389/fenvs.2025.1573579,2024,True,True,True,False,False,True,True,False,False,True,True,False,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,13,,
10.3390/w17111666,2024,False,False,False,True,False,True,True,False,True,True,True,False,False,WATER,17,11,
10.3390/su17115048,2024,True,False,True,False,False,False,False,False,False,True,False,False,False,SUSTAINABILITY,17,11,
10.3390/polym17111521,2024,False,False,False,False,False,False,True,False,False,False,True,False,False,POLYMERS,17,11,
10.3390/w17111646,2024,True,True,False,False,False,False,False,False,False,False,True,True,False,WATER,17,11,
10.1007/s10661-025-14188-y,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,197,6,
10.3390/microorganisms13061246,2024,False,True,True,False,True,False,False,False,False,True,True,False,False,MICROORGANISMS,13,6,
10.1007/s10811-025-03553-6,2024,False,False,True,False,False,False,False,False,False,False,True,True,False,JOURNAL OF APPLIED PHYCOLOGY,,,
10.1029/2024GL113603,2024,False,False,True,False,False,False,False,False,False,True,True,False,False,GEOPHYSICAL RESEARCH LETTERS,52,10,
10.3390/jmse13061052,2024,False,False,True,True,False,False,True,False,True,True,True,False,False,JOURNAL OF MARINE SCIENCE AND ENGINEERING,13,6,
10.3389/fenvs.2025.1600570,2024,False,False,True,True,False,False,False,False,True,True,True,True,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,13,,
10.1021/acs.est.5c01292,2024,False,True,True,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,59,22,10854
10.3390/su17114932,2024,False,False,True,True,False,False,True,False,True,True,True,False,False,SUSTAINABILITY,17,11,
10.1039/d5nj00296f,2024,True,True,False,False,False,False,False,False,False,True,False,True,False,NEW JOURNAL OF CHEMISTRY,49,23,9829
10.1080/15275922.2025.2511654,2024,True,False,False,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL FORENSICS,,,
10.1007/s10661-025-14106-2,2024,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,197,6,
10.1038/s41598-025-00619-w,2024,False,True,False,True,True,True,True,False,True,True,True,False,False,SCIENTIFIC REPORTS,15,1,
10.1111/csp2.70059,2024,False,False,False,False,False,False,True,True,False,True,True,True,False,CONSERVATION SCIENCE AND PRACTICE,,,
10.1016/j.hazadv.2025.100640,2024,False,False,True,False,True,False,False,False,False,True,True,False,False,JOURNAL OF HAZARDOUS MATERIALS ADVANCES,18,,
10.3390/toxics13060429,2024,True,False,False,False,False,False,False,False,False,False,True,False,False,TOXICS,13,6,
10.1021/acs.est.4c11053,2024,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,59,22,11181
10.1007/s00343-025-4271-5,2024,False,True,True,True,True,False,False,False,True,True,True,False,False,JOURNAL OF OCEANOLOGY AND LIMNOLOGY,,,
10.3390/microplastics4020028,2024,False,True,False,True,False,False,False,False,True,True,False,False,False,MICROPLASTICS,4,2,
10.1007/s13273-025-00547-w,2024,False,True,True,True,False,False,False,False,True,False,True,True,False,MOLECULAR & CELLULAR TOXICOLOGY,,,
10.3389/fmicb.2025.1519230,2024,False,False,False,False,False,False,False,False,False,True,True,True,False,FRONTIERS IN MICROBIOLOGY,16,,
10.1680/jenes.24.00085,2024,False,True,False,False,False,False,False,False,False,True,True,False,False,JOURNAL OF ENVIRONMENTAL ENGINEERING AND SCIENCE,,,
10.3390/su17104731,2024,True,False,True,False,False,False,False,False,False,True,True,False,False,SUSTAINABILITY,17,10,
10.3389/fmars.2025.1581727,2024,False,True,True,False,True,False,False,False,False,True,True,False,False,FRONTIERS IN MARINE SCIENCE,12,,
10.3390/environments12050169,2024,True,False,False,False,False,False,False,False,False,False,True,True,False,ENVIRONMENTS,12,5,
10.3390/ijerph22050799,2024,False,True,False,True,False,False,False,False,True,True,True,False,False,International journal of environmental research and public health,22,5,
10.1039/d5va00047e,2024,False,False,True,False,False,False,False,False,False,False,False,True,False,ENVIRONMENTAL SCIENCE-ADVANCES,,,
10.3390/toxics13050400,2024,False,False,True,False,False,False,False,False,False,True,True,False,False,TOXICS,13,5,
10.3389/fmars.2025.1592801,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,FRONTIERS IN MARINE SCIENCE,12,,
10.3390/w17101495,2024,False,False,True,False,False,False,True,False,False,True,True,False,False,WATER,17,10,
10.1016/j.scitotenv.2025.179333,2024,True,False,False,True,False,False,True,False,True,True,True,True,False,The Science of the total environment,977,,179333
10.1038/s41598-025-96811-z,2024,False,False,False,False,True,False,True,False,False,True,True,False,False,SCIENTIFIC REPORTS,15,1,
10.1016/j.ecoenv.2025.118279,2024,False,True,False,False,False,False,True,False,False,False,True,False,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,298,,
10.1039/d4va00425f,2024,False,False,False,False,False,False,False,False,False,True,False,True,True,ENVIRONMENTAL SCIENCE-ADVANCES,4,6,964
10.3390/ani15101420,2024,False,False,False,False,True,False,False,False,False,True,True,True,False,ANIMALS,15,10,
10.1038/s41598-025-00674-3,2024,True,True,True,False,False,False,False,False,False,False,True,False,False,SCIENTIFIC REPORTS,15,1,
10.1007/s10661-025-14096-1,2024,True,False,False,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,197,6,
10.1016/j.rsma.2025.104227,2024,False,False,True,True,False,False,False,False,True,True,True,False,False,REGIONAL STUDIES IN MARINE SCIENCE,87,,
10.3390/microplastics4020027,2024,False,False,True,False,False,False,True,False,False,True,True,False,False,MICROPLASTICS,4,2,
10.1016/j.kjs.2025.100423,2024,False,True,True,False,False,False,True,False,False,True,False,True,False,KUWAIT JOURNAL OF SCIENCE,52,3,
10.3390/w17101439,2024,True,True,True,False,False,False,False,False,False,True,True,True,False,WATER,17,10,
10.1016/j.aquatox.2025.107403,2024,False,True,True,True,True,False,False,True,True,False,True,False,False,AQUATIC TOXICOLOGY,284,,
10.1016/j.scitotenv.2025.179316,2024,True,True,True,False,False,False,False,False,False,False,True,False,False,The Science of the total environment,976,,179316
10.1016/j.marpolbul.2025.118112,2024,False,True,True,True,False,True,False,False,True,True,True,False,False,MARINE POLLUTION BULLETIN,217,,
10.1016/j.hazadv.2025.100736,2024,False,True,True,False,False,False,True,False,False,True,True,False,False,JOURNAL OF HAZARDOUS MATERIALS ADVANCES,18,,
10.3389/fendo.2025.1616931,2024,False,True,True,False,False,False,False,False,False,False,True,True,False,FRONTIERS IN ENDOCRINOLOGY,16,,
10.3390/su17104276,2024,False,True,False,True,False,False,False,False,True,False,True,False,False,SUSTAINABILITY,17,10,
10.3390/toxics13050376,2024,False,True,True,False,False,False,False,False,False,True,True,True,False,TOXICS,13,5,
10.1016/j.envres.2025.121770,2024,False,True,True,True,False,False,True,False,True,True,True,False,False,ENVIRONMENTAL RESEARCH,279,,
10.1016/j.marpolbul.2025.118034,2024,True,True,True,False,False,False,False,True,False,True,True,False,False,MARINE POLLUTION BULLETIN,217,,
10.1016/j.marpolbul.2025.118066,2024,False,True,False,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,217,,
10.1016/j.marpolbul.2025.118063,2024,False,False,True,False,False,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,217,,
10.1016/j.talanta.2025.128267,2024,False,True,True,False,True,False,False,False,False,False,False,True,False,TALANTA,294,,
10.1016/j.envres.2025.121589,2024,True,False,False,True,True,False,False,False,True,True,False,True,False,ENVIRONMENTAL RESEARCH,278,,
10.1016/j.marenvres.2025.107205,2024,False,False,True,False,False,True,False,False,False,False,True,True,False,MARINE ENVIRONMENTAL RESEARCH,209,,
10.1016/j.aquatox.2025.107389,2024,True,False,False,True,False,False,True,False,True,True,True,False,False,AQUATIC TOXICOLOGY,284,,
10.3390/su17094162,2024,True,False,False,True,False,False,False,False,False,True,True,True,True,SUSTAINABILITY,17,9,
10.1016/j.marpolbul.2025.118070,2024,False,True,True,False,False,False,False,True,False,True,False,False,False,MARINE POLLUTION BULLETIN,217,,
10.1016/j.envres.2025.121732,2024,True,False,True,False,False,False,False,True,False,True,True,True,False,ENVIRONMENTAL RESEARCH,279,,
10.1016/j.marenvres.2025.107152,2024,False,True,True,False,False,False,False,False,False,True,False,True,False,MARINE ENVIRONMENTAL RESEARCH,209,,
10.1016/j.envpol.2025.126351,2024,True,True,True,True,False,False,False,False,True,True,True,False,False,ENVIRONMENTAL POLLUTION,375,,
10.1016/j.envpol.2025.126291,2024,False,True,False,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,375,,
10.1016/j.marpolbul.2025.118064,2024,False,False,False,False,False,True,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,217,,
10.1016/j.envpol.2025.126318,2024,True,True,False,False,False,False,True,True,False,True,True,True,False,MICROBIAL PATHOGENESIS,205,,
10.1016/j.jenvman.2025.125394,2024,False,False,True,False,True,False,False,False,False,True,True,False,True,JOURNAL OF ENVIRONMENTAL MANAGEMENT,383,,
10.1016/j.marenvres.2025.107194,2024,False,False,True,True,False,False,True,False,True,True,True,False,False,MARINE ENVIRONMENTAL RESEARCH,209,,
10.1038/s41586-025-08818-1,2024,False,False,True,True,False,False,False,False,True,True,True,False,False,NATURE,641,8061,
10.1088/1748-9326/adc9cb,2024,True,False,True,True,True,True,True,False,True,True,True,False,False,ENVIRONMENTAL RESEARCH LETTERS,20,5,
10.1007/s12665-025-12262-9,2024,False,False,True,False,False,False,False,True,False,True,False,False,False,ENVIRONMENTAL EARTH SCIENCES,84,9,
10.1007/s11270-025-07899-y,2024,True,True,False,False,False,False,False,False,False,True,True,False,False,WATER AIR AND SOIL POLLUTION,236,5,
10.1016/j.chemosphere.2025.144308,2024,False,True,True,True,False,False,False,False,True,False,True,True,False,Chemosphere,377,,144308
10.1093/femsec/fiaf035,2024,False,True,False,False,False,False,False,False,False,False,True,False,False,FEMS MICROBIOLOGY ECOLOGY,101,5,
10.1007/s11270-025-07978-0,2024,False,True,True,False,False,False,False,False,False,True,True,True,False,WATER AIR AND SOIL POLLUTION,236,5,
10.1007/s11270-025-07946-8,2024,False,False,True,False,False,False,False,False,False,True,True,False,False,WATER AIR AND SOIL POLLUTION,236,5,
10.1088/1748-9326/adca49,2024,False,True,True,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL RESEARCH LETTERS,20,5,
10.1007/s11356-025-36559-1,2024,False,False,True,False,False,False,False,False,False,True,True,False,False,Environmental science and pollution research international,32,24,14980
10.1111/ene.70144,2024,False,False,True,False,False,False,True,False,False,False,True,False,False,EUROPEAN JOURNAL OF NEUROLOGY,32,5,
10.1111/ene.70181,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,EUROPEAN JOURNAL OF NEUROLOGY,32,5,
10.1016/j.hazadv.2025.100756,2024,True,False,False,True,False,False,False,False,True,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS ADVANCES,18,,
10.1016/j.ejar.2025.03.004,2024,False,True,False,True,False,False,False,False,True,False,True,False,False,EGYPTIAN JOURNAL OF AQUATIC RESEARCH,51,2,163
10.1016/j.scitotenv.2025.179221,2024,False,True,True,False,False,False,False,False,False,True,False,True,False,The Science of the total environment,975,,179221
10.1038/s43247-025-02320-2,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,COMMUNICATIONS EARTH & ENVIRONMENT,6,1,
10.1007/s44218-025-00075-z,2024,False,True,False,True,False,False,True,True,True,True,True,False,False,ANTHROPOCENE COASTS,8,1,
10.1039/d4en01223b,2024,True,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE-NANO,12,6,3139
10.1007/s10661-025-14048-9,2024,False,False,False,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,197,5,
10.1002/cmtd.202400047,2024,True,True,True,False,False,False,False,False,False,False,True,True,False,CHEMISTRY-METHODS,5,6,
